,action_code,action_code_full,amendment_indicator,amendment_number,back_reference_schedule_name,back_reference_transaction_id,candidate_first_name,candidate_id,candidate_last_name,candidate_middle_name,candidate_name,candidate_office,candidate_office_district,candidate_office_state,candidate_party,candidate_prefix,candidate_suffix,category_code,category_code_full,committee_id,conduit_committee_city,conduit_committee_id,conduit_committee_name,conduit_committee_state,conduit_committee_street1,conduit_committee_street2,conduit_committee_zip,disbursement_dt,dissemination_date,election_type,election_type_full,expenditure_amount,expenditure_date,expenditure_description,file_number,filer_first_name,filer_last_name,filer_middle_name,filer_prefix,filer_suffix,filing_date,filing_form,form_line_number,image_number,independent_sign_date,independent_sign_name,is_notice,line_number,link_id,memo_code,memo_code_full,memo_text,memoed_subtotal,most_recent,notary_commission_expiration_date,notary_sign_date,notary_sign_name,office_total_ytd,original_sub_id,payee_city,payee_first_name,payee_last_name,payee_middle_name,payee_name,payee_prefix,payee_state,payee_street_1,payee_street_2,payee_suffix,payee_zip,pdf_url,previous_file_number,report_type,report_year,schedule_type,schedule_type_full,sub_id,support_oppose_indicator,transaction_id,committee
67,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00574178,,C00574178,,,,,,,2022-06-15,P2022,,11.61,2022-06-22 00:00:00,MAILING/8TH CD RLM NEWS,1608437,KRISTINA,GRUCHOW,,,,2022-07-11,F3X,F3X-24,202207119518355071,2022-07-11,"GRUCHOW, KRISTINA",False,24,4071120221539672194,,,,False,True,,,,133.93,,GRAND RAPIDS,,,,WESTERN AMERICAN MAILERS,,MI,5510 33RD STREET,,,49512,https://docquery.fec.gov/cgi-bin/fecimg/?202207119518355071,1608437,Q2,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4071420221540536924,S,SE.5555,RIGHT TO LIFE OF MICHIGAN VICTORY FUND
68,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00574178,,C00574178,,,,,,,2022-06-15,P2022,,28.95,2022-06-22 00:00:00,PRINTING/8TH CD RLM NEWS,1608437,KRISTINA,GRUCHOW,,,,2022-07-11,F3X,F3X-24,202207119518355062,2022-07-11,"GRUCHOW, KRISTINA",False,24,4071120221539672194,,,,False,True,,,,122.32,,HASTINGS,,,,J-AD GRAPHICS,,MI,1351 N M-43 HWY,PO BOX 188,,49058,https://docquery.fec.gov/cgi-bin/fecimg/?202207119518355062,1608437,Q2,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4071420221540536906,S,SE.5546,RIGHT TO LIFE OF MICHIGAN VICTORY FUND
69,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00740514,,C00740514,,,,,,,2022-05-02,P2022,,139.78,2022-06-12 00:00:00,POLITICAL DIGITAL AD,1606812,GLENN,MOORE,C,,SR.,2022-07-05,F3X,F3X-24,202207059517792449,2022-07-05,"MOORE, GLENN C SR.",False,24,4070620221539488021,,,,False,True,,,,684.69,,MOUNTAIN VIEW,,,,GOOGLEADS,,CA,1600 AMPHITHEATER PARKWAY,,,94043,https://docquery.fec.gov/cgi-bin/fecimg/?202207059517792449,1606812,Q2,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4070620221539505038,S,SE.4324,CONCERNED CITIZEN
70,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00740514,,C00740514,,,,,,,2022-05-02,P2022,,349.62,2022-06-12 00:00:00,POLITICAL DIGITAL AD,1606812,GLENN,MOORE,C,,SR.,2022-07-05,F3X,F3X-24,202207059517792448,2022-07-05,"MOORE, GLENN C SR.",False,24,4070620221539488021,,,,False,True,,,,544.91,,MOUNTAIN VIEW,,,,GOOGLEADS,,CA,1600 AMPHITHEATER PARKWAY,,,94043,https://docquery.fec.gov/cgi-bin/fecimg/?202207059517792448,1606812,Q2,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4070620221539505037,S,SE.4323,CONCERNED CITIZEN
71,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00574178,,C00574178,,,,,,,2022-06-15,P2022,,93.37,2022-06-08 00:00:00,POSTAGE/8TH CD RLM NEWS,1608437,KRISTINA,GRUCHOW,,,,2022-07-11,F3X,F3X-24,202207119518355066,2022-07-11,"GRUCHOW, KRISTINA",False,24,4071120221539672194,,,,False,True,,,,93.37,,GRAND RAPIDS,,,,UNITED STATES POSTAL SERVICE,,MI,225 MICHIGAN ST NW,,,49599,https://docquery.fec.gov/cgi-bin/fecimg/?202207119518355066,1608437,Q2,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4071420221540536915,S,SE.5534,RIGHT TO LIFE OF MICHIGAN VICTORY FUND
72,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00740514,,C00740514,,,,,,,2022-05-02,P2022,,99.81,2022-05-31 00:00:00,POLITICAL DIGITAL AD,1606812,GLENN,MOORE,C,,SR.,2022-07-05,F3X,F3X-24,202207059517792444,2022-07-05,"MOORE, GLENN C SR.",False,24,4070620221539488021,,,,False,True,,,,195.29,,MOUNTAIN VIEW,,,,GOOGLEADS,,CA,1600 AMPHITHEATER PARKWAY,,,94043,https://docquery.fec.gov/cgi-bin/fecimg/?202207059517792444,1606812,Q2,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4070620221539505029,S,SE.4310,CONCERNED CITIZEN
73,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00740514,,C00740514,,,,,,,2022-04-02,P2022,,95.48,2022-04-29 00:00:00,POLITICAL DIGITAL AD,1606812,GLENN,MOORE,C,,SR.,2022-07-05,F3X,F3X-24,202207059517792441,2022-07-05,"MOORE, GLENN C SR.",False,24,4070620221539488021,,,,False,True,,,,95.48,,MOUNTAIN VIEW,,,,GOOGLEADS,,CA,1600 AMPHITHEATER PARKWAY,,,94043,https://docquery.fec.gov/cgi-bin/fecimg/?202207059517792441,1606812,Q2,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4070620221539505023,S,SE.4308,CONCERNED CITIZEN
74,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00509893,,C00509893,,,,,,,2020-11-02,G2020,,104.29,2020-11-02 00:00:00,IE-JUNGE-VOTER CALLS,1481345,WAYNE,COCKFIELD,,,,2020-12-03,F3X,F3X-24,202012039351626087,2020-12-03,"COCKFIELD, WAYNE",False,24,4120520201964454607,,,,False,True,,,,2533.95,,ARLINGTON,,,,TELE-TOWN HALL,,VA,"1001 NORTH 19TH ST., STE. 1200",,,22209,https://docquery.fec.gov/cgi-bin/fecimg/?202012039351626087,1481345,30G,2020,SE,ITEMIZED INDEPENDENT EXPENDITURES,4010620212033351985,S,SE.49352,NATIONAL RIGHT TO LIFE VICTORY FUND
75,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00053553,,C00726687,,,,,,,2020-10-22,G2020,,697.81,2020-10-22 00:00:00,IE - DIRECT MAIL,1479836,G,OWENS,,ROBERT,,2020-12-03,F3X,F3X-24,202012039340002613,2020-12-03,"OWENS, G ROBERT",False,24,4120420201963433230,,,,False,True,,,,2725.14,,FREDERICK,,,,PROLIST INC.,,MD,"4510 BUCKEYSTOWN PIKE, SUITE M",,,217047539,https://docquery.fec.gov/cgi-bin/fecimg/?202012039340002613,1479836,30G,2020,SE,ITEMIZED INDEPENDENT EXPENDITURES,4010620212033353741,S,83113351,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND
76,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00053553,,C00726687,,,,,,,2020-10-16,G2020,,0.12,2020-10-16 00:00:00,IE - P2P TEXTING (SEE PAYMENT ON SCH. B),1479836,G,OWENS,,ROBERT,,2020-12-03,F3X,F3X-24,202012039340002472,2020-12-03,"OWENS, G ROBERT",False,24,4120420201963433230,,,,False,True,,,,2027.33,,CHICAGO,,,,"I360, LLC",,IL,29374 NETWORK PLACE,,,606731293,https://docquery.fec.gov/cgi-bin/fecimg/?202012039340002472,1479836,30G,2020,SE,ITEMIZED INDEPENDENT EXPENDITURES,4010620212033353458,S,83073753,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND
77,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00053553,,C00726687,,,,,,,2020-10-11,G2020,,11.58,2020-10-11 00:00:00,IE - P2P TEXTING (SEE PAYMENT ON SCH. B),1462850,G,OWENS,,ROBERT,,2020-10-22,F3X,F3X-24,202010229333098547,2020-10-22,"OWENS, G ROBERT",False,24,4102320201882763587,,,,False,True,,,,2027.21,,CHICAGO,,,,"I360, LLC",,IL,29374 NETWORK PLACE,,,606731293,http://docquery.fec.gov/cgi-bin/fecimg/?202010229333098547,1462850,12G,2020,SE,ITEMIZED INDEPENDENT EXPENDITURES,4120520201964938341,S,83033688,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND
78,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00574178,,C00574178,,,,,,,2020-10-13,G2020,,40.93,2020-10-08 00:00:00,PRINTING/8TH CD BALLOT,1459121,KRISTINA,GRUCHOW,,,,2020-10-21,F3X,F3X-24,202010219326740695,2020-10-21,"GRUCHOW, KRISTINA",False,24,4102220201882662512,,,,False,True,,,,215.22,,GRAND RAPIDS,,,,WOLVERINE PRINTING,,MI,315 GRANDVILLE AVE SW,,,49503,http://docquery.fec.gov/cgi-bin/fecimg/?202010219326740695,1459121,12G,2020,SE,ITEMIZED INDEPENDENT EXPENDITURES,4121220201972916063,S,SE.5495,RIGHT TO LIFE OF MICHIGAN VICTORY FUND
79,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00574178,,C00574178,,,,,,,2020-10-13,G2020,,37.72,2020-10-08 00:00:00,MAILING/8TH CD BALLOT,1459121,KRISTINA,GRUCHOW,,,,2020-10-21,F3X,F3X-24,202010219326740676,2020-10-21,"GRUCHOW, KRISTINA",False,24,4102220201882662512,,,,False,True,,,,174.29,,GRAND RAPIDS,,,,WESTERN AMERICAN MAILERS,,MI,5510 33RD STREET,,,49512,http://docquery.fec.gov/cgi-bin/fecimg/?202010219326740676,1459121,12G,2020,SE,ITEMIZED INDEPENDENT EXPENDITURES,4121220201972916026,S,SE.5453,RIGHT TO LIFE OF MICHIGAN VICTORY FUND
80,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00574178,,C00574178,,,,,,,2020-10-13,G2020,,111.02,2020-10-08 00:00:00,POSTAGE/8TH CD BALLOT,1459121,KRISTINA,GRUCHOW,,,,2020-10-21,F3X,F3X-24,202010219326740658,2020-10-21,"GRUCHOW, KRISTINA",False,24,4102220201882662512,,,,False,True,,,,136.57,,GRAND RAPIDS,,,,WESTERN AMERICAN MAILERS,,MI,5510 33RD STREET,,,49512,http://docquery.fec.gov/cgi-bin/fecimg/?202010219326740658,1459121,12G,2020,SE,ITEMIZED INDEPENDENT EXPENDITURES,4121220201972915989,S,SE.5412,RIGHT TO LIFE OF MICHIGAN VICTORY FUND
81,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00053553,,C00726687,,,,,,,2020-10-08,G2020,,53.4,2020-10-08 00:00:00,IE - P2P TEXTING (SEE PAYMENT ON SCH. B),1462850,G,OWENS,,ROBERT,,2020-10-22,F3X,F3X-24,202010229333098536,2020-10-22,"OWENS, G ROBERT",False,24,4102320201882763587,,,,False,True,,,,2015.63,,CHICAGO,,,,"I360, LLC",,IL,29374 NETWORK PLACE,,,606731293,http://docquery.fec.gov/cgi-bin/fecimg/?202010229333098536,1462850,12G,2020,SE,ITEMIZED INDEPENDENT EXPENDITURES,4120520201964938319,S,83028967,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND
82,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00053553,,C00726687,,,,,,,2020-10-07,G2020,,28.38,2020-10-07 00:00:00,IE - P2P TEXTING (SEE PAYMENT ON SCH. B),1462850,G,OWENS,,ROBERT,,2020-10-22,F3X,F3X-24,202010229333098528,2020-10-22,"OWENS, G ROBERT",False,24,4102320201882763587,,,,False,True,,,,1962.23,,CHICAGO,,,,"I360, LLC",,IL,29374 NETWORK PLACE,,,606731293,http://docquery.fec.gov/cgi-bin/fecimg/?202010229333098528,1462850,12G,2020,SE,ITEMIZED INDEPENDENT EXPENDITURES,4120520201964938303,S,83027116,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND
83,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00053553,,C00726687,,,,,,,2020-10-06,G2020,,3.15,2020-10-06 00:00:00,IE - P2P TEXTING (SEE PAYMENT ON SCH. B),1462850,G,OWENS,,ROBERT,,2020-10-22,F3X,F3X-24,202010229333098520,2020-10-22,"OWENS, G ROBERT",False,24,4102320201882763587,,,,False,True,,,,1933.85,,CHICAGO,,,,"I360, LLC",,IL,29374 NETWORK PLACE,,,606731293,http://docquery.fec.gov/cgi-bin/fecimg/?202010229333098520,1462850,12G,2020,SE,ITEMIZED INDEPENDENT EXPENDITURES,4120520201964938287,S,83025011,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND
84,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00053553,,C00726687,,,,,,,2020-10-05,G2020,,1617.4,2020-10-05 00:00:00,IE - DIRECT MAIL,1462850,G,OWENS,,ROBERT,,2020-10-22,F3X,F3X-24,202010229333098593,2020-10-22,"OWENS, G ROBERT",False,24,4102320201882763587,,,,False,True,,,,1930.7,,FREDERICK,,,,PROLIST INC.,,MD,"4510 BUCKEYSTOWN PIKE, SUITE M",,,217047539,http://docquery.fec.gov/cgi-bin/fecimg/?202010229333098593,1462850,12G,2020,SE,ITEMIZED INDEPENDENT EXPENDITURES,4120520201964938433,S,83016195,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND
85,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00053553,,C00726687,,,,,,,2020-10-05,G2020,,24.45,2020-10-05 00:00:00,IE - P2P TEXTING (SEE PAYMENT ON SCH. B),1462850,G,OWENS,,ROBERT,,2020-10-22,F3X,F3X-24,202010229333098511,2020-10-22,"OWENS, G ROBERT",False,24,4102320201882763587,,,,False,True,,,,1930.7,,CHICAGO,,,,"I360, LLC",,IL,29374 NETWORK PLACE,,,606731293,http://docquery.fec.gov/cgi-bin/fecimg/?202010229333098511,1462850,12G,2020,SE,ITEMIZED INDEPENDENT EXPENDITURES,4120520201964938269,S,83023595,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND
86,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00053553,,C00726687,,,,,,,2020-10-04,G2020,,118.11,2020-10-05 00:00:00,IE - P2P TEXTING (SEE PAYMENT ON SCH. B),1462850,G,OWENS,,ROBERT,,2020-10-22,F3X,F3X-24,202010229333098501,2020-10-22,"OWENS, G ROBERT",False,24,4102320201882763587,,,,False,True,,,,1930.7,,CHICAGO,,,,"I360, LLC",,IL,29374 NETWORK PLACE,,,606731293,http://docquery.fec.gov/cgi-bin/fecimg/?202010229333098501,1462850,12G,2020,SE,ITEMIZED INDEPENDENT EXPENDITURES,4120520201964938249,S,83016082,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND
87,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00740514,,C00740514,,,,,,,2020-10-01,G2020,,298.72,2020-10-01 00:00:00,POLITICAL DIGITAL AD,1479923,GLENN,MOORE,C,,SR.,2020-12-03,F3X,F3X-24,202012039340393800,2020-11-11,"MOORE, GLENN C SR.",False,24,4120420201963433302,,,,False,True,,,,2131.76,,MOUNTAIN VIEW,,,,GOOGLEADS,,CA,1600 AMPHITHEATER PARKWAY,,,94043,https://docquery.fec.gov/cgi-bin/fecimg/?202012039340393800,1479923,12G,2020,SE,ITEMIZED INDEPENDENT EXPENDITURES,4121820201977304796,S,SE.4205,CONCERNED CITIZEN
88,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00740514,,C00740514,,,,,,,2020-10-01,G2020,,299.96,2020-10-01 00:00:00,POLITICAL DIGITAL AD,1479923,GLENN,MOORE,C,,SR.,2020-12-03,F3X,F3X-24,202012039340393799,2020-11-11,"MOORE, GLENN C SR.",False,24,4120420201963433302,,,,False,True,,,,1833.04,,MOUNTAIN VIEW,,,,GOOGLEADS,,CA,1600 AMPHITHEATER PARKWAY,,,94043,https://docquery.fec.gov/cgi-bin/fecimg/?202012039340393799,1479923,12G,2020,SE,ITEMIZED INDEPENDENT EXPENDITURES,4121820201977304794,S,SE.4203,CONCERNED CITIZEN
89,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00053553,,C00726687,,,,,,,2020-10-01,G2020,,28.68,2020-10-01 00:00:00,IE - DOOR HANGERS AND PALM CARDS,1462850,G,OWENS,,ROBERT,,2020-10-22,F3X,F3X-24,202010229333098653,2020-10-22,"OWENS, G ROBERT",False,24,4102320201882763587,,,,False,True,,,,170.74,,NEWINGTON,,,,"MASTER PRINT, INC.",,VA,P.O. BOX 1467,,,22122,http://docquery.fec.gov/cgi-bin/fecimg/?202010229333098653,1462850,12G,2020,SE,ITEMIZED INDEPENDENT EXPENDITURES,4120520201964938552,S,83007387,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND
90,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00053553,,C00726687,,,,,,,2020-10-01,G2020,,29.97,2020-10-01 00:00:00,IE - P2P TEXTING (SEE PAYMENT ON SCH. B),1462850,G,OWENS,,ROBERT,,2020-10-22,F3X,F3X-24,202010229333098490,2020-10-22,"OWENS, G ROBERT",False,24,4102320201882763587,,,,False,True,,,,170.74,,CHICAGO,,,,"I360, LLC",,IL,29374 NETWORK PLACE,,,606731293,http://docquery.fec.gov/cgi-bin/fecimg/?202010229333098490,1462850,12G,2020,SE,ITEMIZED INDEPENDENT EXPENDITURES,4120520201964938227,S,83010988,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND
91,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00740514,,C00740514,,,,,,,2020-09-01,G2020,,1009.82,2020-09-30 00:00:00,POLITICAL DIGITAL AD,1479917,GLENN,MOORE,C,,SR.,2020-12-03,F3X,F3X-24,202012039340393261,2020-11-11,"MOORE, GLENN C SR.",False,24,4120420201963433298,,,,False,True,,,,1533.08,,MOUNTAIN VIEW,,,,GOOGLEADS,,CA,1600 AMPHITHEATER PARKWAY,,,94043,https://docquery.fec.gov/cgi-bin/fecimg/?202012039340393261,1479917,Q3,2020,SE,ITEMIZED INDEPENDENT EXPENDITURES,4121920201978640576,S,SE.4156,CONCERNED CITIZEN
92,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00574178,,C00574178,,,,,,,2020-09-18,G2020,,2.76,2020-09-30 00:00:00,MAILING/8TH CD RLM NEWS,1446273,KRISTINA,GRUCHOW,,,,2020-10-12,F3X,F3X-24,202010129285112980,2020-10-12,"GRUCHOW, KRISTINA",False,24,4101320201857476222,,,,False,True,,,,25.55,,GRAND RAPIDS,,,,WESTERN AMERICAN MAILERS,,MI,5510 33RD STREET,,,49512,http://docquery.fec.gov/cgi-bin/fecimg/?202010129285112980,1446273,Q3,2020,SE,ITEMIZED INDEPENDENT EXPENDITURES,4101420201857543806,S,SE.5363,RIGHT TO LIFE OF MICHIGAN VICTORY FUND
93,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00574178,,C00574178,,,,,,,2020-09-18,G2020,,5.39,2020-09-30 00:00:00,PRINTING/8TH CD RLM NEWS,1446273,KRISTINA,GRUCHOW,,,,2020-10-12,F3X,F3X-24,202010129285112895,2020-10-12,"GRUCHOW, KRISTINA",False,24,4101320201857476222,,,,False,True,,,,22.79,,HASTINGS,,,,J-AD GRAPHICS,,MI,1351 N M-43 HWY,PO BOX 188,,49058,http://docquery.fec.gov/cgi-bin/fecimg/?202010129285112895,1446273,Q3,2020,SE,ITEMIZED INDEPENDENT EXPENDITURES,4101420201857543638,S,SE.5323,RIGHT TO LIFE OF MICHIGAN VICTORY FUND
94,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00509893,,C00509893,,,,,,,2020-10-12,G2020,,2429.66,2020-09-28 00:00:00,IE-JUNGE-DIRECT MAIL,1452900,WAYNE,COCKFIELD,,,,2020-10-15,F3X,F3X-24,202010159295862952,2020-10-15,"COCKFIELD, WAYNE",False,24,4101620201858586512,,,,False,True,,,,2429.66,,INDIANAPOLIS,,,,PRINTING PARTNERS,,IN,929 WEST 16TH ST.,,,46202,http://docquery.fec.gov/cgi-bin/fecimg/?202010159295862952,1452900,Q3,2020,SE,ITEMIZED INDEPENDENT EXPENDITURES,4110820201893282384,S,SE.32379,NATIONAL RIGHT TO LIFE VICTORY FUND
95,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00574178,,C00574178,,,,,,,2020-07-20,G2020,,17.4,2020-09-18 00:00:00,POSTAGE/8TH CD RLM NEWS,1446273,KRISTINA,GRUCHOW,,,,2020-10-12,F3X,F3X-24,202010129285112929,2020-10-12,"GRUCHOW, KRISTINA",False,24,4101320201857476222,,,,False,True,,,,17.4,,GRAND RAPIDS,,,,UNITED STATES POSTAL SERVICE,,MI,225 MICHIGAN ST NW,,,49599,http://docquery.fec.gov/cgi-bin/fecimg/?202010129285112929,1446273,Q3,2020,SE,ITEMIZED INDEPENDENT EXPENDITURES,4101420201857543706,S,SE.5282,RIGHT TO LIFE OF MICHIGAN VICTORY FUND
96,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00053553,,C00726687,,,,,,,2020-09-04,G2020,,112.09,2020-09-04 00:00:00,IE - DOOR HANGERS AND PALM CARDS,1457957,G,OWENS,,ROBERT,,2020-10-20,F3X,F3X-24,202010209297700755,2020-10-20,"OWENS, G ROBERT",False,24,4102120201882237087,,,,False,True,,,,112.09,,NEWINGTON,,,,"MASTER PRINT, INC.",,VA,P.O. BOX 1467,,,22122,http://docquery.fec.gov/cgi-bin/fecimg/?202010209297700755,1457957,M10,2020,SE,ITEMIZED INDEPENDENT EXPENDITURES,4120220201963103902,S,82869422,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND
97,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00740514,,C00740514,,,,,,,2020-08-31,G2020,,523.26,2020-08-01 00:00:00,POLITICAL DIGITAL AD,1479917,GLENN,MOORE,C,,SR.,2020-12-03,F3X,F3X-24,202012039340393259,2020-11-11,"MOORE, GLENN C SR.",False,24,4120420201963433298,,,,False,True,,,,523.26,,MOUNTAIN VIEW,,,,GOOGLEADS,,CA,1600 AMPHITHEATER PARKWAY,,,94043,https://docquery.fec.gov/cgi-bin/fecimg/?202012039340393259,1479917,Q3,2020,SE,ITEMIZED INDEPENDENT EXPENDITURES,4121920201978640571,S,SE.4153,CONCERNED CITIZEN
98,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00740514,,C00740514,,,,,,,2020-07-01,P2020,,916.1,2020-07-31 00:00:00,POLITICAL DIGITAL AD,1479917,GLENN,MOORE,C,,SR.,2020-12-03,F3X,F3X-24,202012039340393258,2020-11-11,"MOORE, GLENN C SR.",False,24,4120420201963433298,,,,False,True,,,,916.1,,MOUNTAIN VIEW,,,,GOOGLEADS,,CA,1600 AMPHITHEATER PARKWAY,,,94043,https://docquery.fec.gov/cgi-bin/fecimg/?202012039340393258,1479917,Q3,2020,SE,ITEMIZED INDEPENDENT EXPENDITURES,4121920201978640569,S,SE.4147,CONCERNED CITIZEN
99,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00574178,,C00574178,,,,,,,2020-07-20,P2020,,5.54,2020-07-20 00:00:00,MAILING/8TH CD BALLOT,1446273,KRISTINA,GRUCHOW,,,,2020-10-12,F3X,F3X-24,202010129285112962,2020-10-12,"GRUCHOW, KRISTINA",False,24,4101320201857476222,,,,False,True,,,,116.19,,GRAND RAPIDS,,,,WESTERN AMERICAN MAILERS,,MI,5510 33RD STREET,,,49512,http://docquery.fec.gov/cgi-bin/fecimg/?202010129285112962,1446273,Q3,2020,SE,ITEMIZED INDEPENDENT EXPENDITURES,4101420201857543770,S,SE.5238,RIGHT TO LIFE OF MICHIGAN VICTORY FUND
100,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00574178,,C00574178,,,,,,,2020-07-20,P2020,,4.88,2020-07-20 00:00:00,PRINTING/8TH CD BALLOT,1446273,KRISTINA,GRUCHOW,,,,2020-10-12,F3X,F3X-24,202010129285112911,2020-10-12,"GRUCHOW, KRISTINA",False,24,4101320201857476222,,,,False,True,,,,100.91,,GRAND RAPIDS,,,,PAGEWORKS,,MI,2801 OAK INDUSTRIAL DR NE,,,49505,http://docquery.fec.gov/cgi-bin/fecimg/?202010129285112911,1446273,Q3,2020,SE,ITEMIZED INDEPENDENT EXPENDITURES,4101420201857543670,S,SE.5206,RIGHT TO LIFE OF MICHIGAN VICTORY FUND
