,action_code,action_code_full,amendment_indicator,amendment_number,back_reference_schedule_name,back_reference_transaction_id,candidate_first_name,candidate_id,candidate_last_name,candidate_middle_name,candidate_name,candidate_office,candidate_office_district,candidate_office_state,candidate_party,candidate_prefix,candidate_suffix,category_code,category_code_full,committee_id,conduit_committee_city,conduit_committee_id,conduit_committee_name,conduit_committee_state,conduit_committee_street1,conduit_committee_street2,conduit_committee_zip,disbursement_dt,dissemination_date,election_type,election_type_full,expenditure_amount,expenditure_date,expenditure_description,file_number,filer_first_name,filer_last_name,filer_middle_name,filer_prefix,filer_suffix,filing_date,filing_form,form_line_number,image_number,independent_sign_date,independent_sign_name,is_notice,line_number,link_id,memo_code,memo_code_full,memo_text,memoed_subtotal,most_recent,notary_commission_expiration_date,notary_sign_date,notary_sign_name,office_total_ytd,original_sub_id,payee_city,payee_first_name,payee_last_name,payee_middle_name,payee_name,payee_prefix,payee_state,payee_street_1,payee_street_2,payee_suffix,payee_zip,pdf_url,previous_file_number,report_type,report_year,schedule_type,schedule_type_full,sub_id,support_oppose_indicator,transaction_id,committee
528,N,NO CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C90010646,,,,,,,,,,G2018,GENERAL,55.31,2018-11-02 00:00:00,PAYROLL,1304108,,,,,,2019-01-11,F5,,201901119143805374,,,True,,4011120191633717556,,,,False,False,,,,2668.34,,LAS VEGAS,KAYLA,BARLOW,,"BARLOW, KAYLA",,NV,4765 GYM RD,,,89119.0,https://docquery.fec.gov/cgi-bin/fecimg/?201901119143805374,1289284,48,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4011120191633717861,S,F57.5486,FEMINIST MAJORITY
529,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C00620971,,,,,,,,,2018-10-23,G2018,,433.19,2018-11-01 00:00:00,CANVASSING LITERATURE,1364518,GAIL,STOLTZ,,,,2019-11-21,F3X,F3X-24,201911219166074622,2019-11-21,"STOLTZ, GAIL",False,24.0,4112320191680027016,,,,False,True,,,,2393.08,,WASHINGTON,,,,NP CONSULTING INC.,,DC,1250 I ST NW,STE 1003,,200053939.0,https://docquery.fec.gov/cgi-bin/fecimg/?201911219166074622,1341568,30G,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112320191680032452,S,VSG8M9YYP01,FOR OUR FUTURE
530,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00000935,,,,,,,,,2018-11-01,G2018,,10000.0,2018-11-01 00:00:00,MEDIA BUY - ESTIMATE,1288417,DANIEL,SENA,,,,2018-11-01,F24,F24-24,201811019133576218,2018-11-01,"SENA, DANIEL",True,24.0,4110120181608373317,,,DATE OF DISSEMINATION: 11/01/18,False,True,,,,3037602.34,,DES MOINES,,,,GROUNDSWELL PUBLIC STRATEGIES INC. GPS IMPACT,,IA,220 SE 6TH ST,#330,,50309.0,https://docquery.fec.gov/cgi-bin/fecimg/?201811019133576218,1288417,24,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4110120181608381035,S,SE-985079,DCCC
531,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90018425,,,,,,,,,,G2018,GENERAL,514.08,2018-11-01 00:00:00,NEWSPAPER ADVERTISEMENTS,1287427,,,,,,2018-10-30,F5,,201810319133567539,,,True,,4103120181608293745,,,,False,True,,,,7840.85,,LAS VEGAS,,,,ASIAN JOURNAL PUBLICATIONS INC.,,NV,2770 S. MARYLAND PARKWAY,SUITE 200,,89109.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810319133567539,1287427,24,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4103120181608293942,S,F57.000008,ONE APIA NEVADA PAC
532,N,NO CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00341396,,C00341396,,,,,,,2018-11-01,G2018,,321.93,2018-11-01 00:00:00,PHONE CALLS,1329815,TOM,MATZZIE,,,,2019-05-07,F3X,F3X-24,201905079149643940,2018-12-06,"MATZZIE, TOM",False,24.0,4050720191647413461,,,,False,True,,,,33783.98,,WASHINGTON,,,,SOLIDARITY STRATEGIES LLC,,DC,"1090 VERMONT AVE, NW",SUITE 300,,20005.0,https://docquery.fec.gov/cgi-bin/fecimg/?201905079149643940,1297779,30G,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4050820191647430573,S,SE.29776,MOVEON.ORG POLITICAL ACTION
533,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C00000935,,,,,,,,,2018-11-01,G2018,,10000.0,2018-11-01 00:00:00,MEDIA BUY,1298229,DANIEL,SENA,,,,2018-12-06,F3X,F3X-24,201812069134717206,2018-12-06,"SENA, DANIEL",False,24.0,4120620181620452514,,,DATE OF DISSEMINATION: 11/01/18,False,True,,,,3224124.08,,DES MOINES,,,,GROUNDSWELL PUBLIC STRATEGIES INC. GPS IMPACT,,IA,220 SE 6TH ST,#330,,50309.0,https://docquery.fec.gov/cgi-bin/fecimg/?201812069134717206,1298229,30G,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4020420191637126602,S,SE-985079,DCCC
534,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C90010646,,,,,,,,,,G2018,GENERAL,100.0,2018-10-31 00:00:00,PAYROLL,1289284,,,,,,2018-11-02,F5,,201811029133579603,,,True,,4110320181608634254,,,,False,False,,,,834.7,,LOS ANGELES,LAUREN,YOUNG,,"YOUNG, LAUREN",,CA,4606 GAINSBOROUGH AVE,,,90027.0,https://docquery.fec.gov/cgi-bin/fecimg/?201811029133579603,1289284,48,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4110320181608634609,S,F57.5223,FEMINIST MAJORITY
535,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C90010646,,,,,,,,,,G2018,GENERAL,583.33,2018-10-31 00:00:00,PAYROLL,1289284,,,,,,2018-11-02,F5,,201811029133579562,,,True,,4110320181608634254,,,,False,False,,,,734.7,,HENDERSON,ANASTASIA,MACARAEG,,"MACARAEG, ANASTASIA",,NV,6530 ANNIE OAKLEY DRIVE #622,,,89014.0,https://docquery.fec.gov/cgi-bin/fecimg/?201811029133579562,1289284,48,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4110320181608634486,S,F57.5221,FEMINIST MAJORITY
536,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-31,G2018,,17487.82,2018-10-31 00:00:00,PRINTING & POSTAGE,1287883,HARRY,PASCAL,,,,2018-10-31,F24,F24-24,201810319133570654,2018-10-31,"PASCAL, HARRY",True,24.0,4110120181608373127,,,,False,True,,,,93857.24,,WAUKEGAN,,,,NORTH SHORE PRINTERS,,IL,535 S SHERIDAN RD,,,600857538.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810319133570654,1287883,24,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4110120181608380179,S,VQZ6GAGXYW7,PROGRESSIVE TURNOUT PROJECT
537,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90017880,,,,,,,,,,G2018,GENERAL,24.54,2018-10-31 00:00:00,FLIERS,1288472,,,,,,2018-11-01,F5,,201811019133576357,,,True,,4110120181608374390,,,,False,True,,,,3249.69,,LAS VEGAS,,,,A&B PRINTING AND MAILING,,NV,2908 S HIGHLAND DR,STE B,,891091059.0,https://docquery.fec.gov/cgi-bin/fecimg/?201811019133576357,1288472,24,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4110120181608374593,S,VTDBCAAWS01,WORKING PEOPLE RISING
538,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C90009358,,,,,,,,,,G2018,GENERAL,5000.0,2018-10-31 00:00:00,DIGITAL AD - SUSIE LEE,1287699,,,,,,2018-10-31,F5,,201810319133569968,,,True,,4103120181608293762,,,,False,True,,,,34945.07,,SAINT MICHAELS,,,,JOE TRIPPI & ASSOCIATES,,MD,606A N TALBOT ST,STE 203,,216632110.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810319133569968,1287699,24,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4103120181608294045,S,A3E9E7E1C83A94F29A02,HUMANE SOCIETY LEGISLATIVE FUND
539,N,NO CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C90010646,,,,,,,,,,G2018,GENERAL,100.0,2018-10-31 00:00:00,PAYROLL,1347513,,,,,,2019-08-12,F5,,201908129162845762,,,False,,4081220191663277424,,,,False,True,,,,4451.19,,LOS ANGELES,LAUREN,YOUNG,,"YOUNG, LAUREN",,CA,4606 GAINSBOROUGH AVE,,,90027.0,https://docquery.fec.gov/cgi-bin/fecimg/?201908129162845762,1304110,YE,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4081320191663285384,S,F57.4827,FEMINIST MAJORITY
540,N,NO CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C90010646,,,,,,,,,,G2018,GENERAL,583.33,2018-10-31 00:00:00,PAYROLL,1347513,,,,,,2019-08-12,F5,,201908129162845593,,,False,,4081220191663277424,,,,False,True,,,,4351.19,,HENDERSON,ANASTASIA,MACARAEG,,"MACARAEG, ANASTASIA",,NV,6530 ANNIE OAKLEY DRIVE #622,,,89014.0,https://docquery.fec.gov/cgi-bin/fecimg/?201908129162845593,1304110,YE,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4081320191663284877,S,F57.4825,FEMINIST MAJORITY
541,N,NO CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C90010646,,,,,,,,,,G2018,GENERAL,100.0,2018-10-31 00:00:00,PAYROLL,1347514,,,,,,2019-08-12,F5,,201908129162845904,,,True,,4081220191663277425,,,,False,True,,,,834.7,,LOS ANGELES,LAUREN,YOUNG,,"YOUNG, LAUREN",,CA,4606 GAINSBOROUGH AVE,,,90027.0,https://docquery.fec.gov/cgi-bin/fecimg/?201908129162845904,1304108,48,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4081220191663277852,S,F57.5223,FEMINIST MAJORITY
542,N,NO CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C90010646,,,,,,,,,,G2018,GENERAL,583.33,2018-10-31 00:00:00,PAYROLL,1347514,,,,,,2019-08-12,F5,,201908129162845856,,,True,,4081220191663277425,,,,False,True,,,,734.7,,HENDERSON,ANASTASIA,MACARAEG,,"MACARAEG, ANASTASIA",,NV,6530 ANNIE OAKLEY DRIVE #622,,,89014.0,https://docquery.fec.gov/cgi-bin/fecimg/?201908129162845856,1304108,48,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4081220191663277706,S,F57.5221,FEMINIST MAJORITY
543,N,NO CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90017880,,,,,,,,,,G2018,GENERAL,24.54,2018-10-31 00:00:00,FLIERS,1335803,,,,,,2019-06-26,F5,,201906269150352980,,,False,,4062620191658555023,,,,False,True,,,,9084.85,,LAS VEGAS,,,,A&B PRINTING AND MAILING,,NV,2908 S HIGHLAND DR,STE B,,891091059.0,https://docquery.fec.gov/cgi-bin/fecimg/?201906269150352980,1312632,YE,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4062720191658939180,S,VTDBCAAWS01,WORKING PEOPLE RISING
544,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-31,G2018,,17487.82,2018-10-31 00:00:00,PRINTING & POSTAGE,1308365,HARRY,PASCAL,,,,2019-01-29,F3X,F3X-24,201901299144122839,2019-01-29,"PASCAL, HARRY",False,24.0,4012920191636901425,,,,False,True,,,,100744.13,,WAUKEGAN,,,,NORTH SHORE PRINTERS,,IL,535 S SHERIDAN RD,,,600857538.0,https://docquery.fec.gov/cgi-bin/fecimg/?201901299144122839,1299631,30G,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022720191644208344,S,VQZ6GAGXYW7,PROGRESSIVE TURNOUT PROJECT
545,A,ADD,N,,,,SUSIE,H6NV04020,LEE,K.,"LEE, SUSIE K. REP.",H,3,NV,DEM,REP.,,,,C90009358,,,,,,,,,,G2018,GENERAL,5000.0,2018-10-31 00:00:00,DIGITAL AD - SUSIE LEE,1312802,,,,,,2019-01-31,F5,,201901319145382788,,,False,,4020120191637006902,,,,False,True,,,,34945.07,,SAINT MICHAELS,,,,JOE TRIPPI & ASSOCIATES,,MD,606A N TALBOT ST,STE 203,,216632110.0,https://docquery.fec.gov/cgi-bin/fecimg/?201901319145382788,1312802,YE,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4022420191643629759,S,A3E9E7E1C83A94F29A02,HUMANE SOCIETY LEGISLATIVE FUND
546,N,NO CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C90010646,,,,,,,,,,G2018,GENERAL,100.0,2018-10-31 00:00:00,PAYROLL,1304108,,,,,,2019-01-11,F5,,201901119143805481,,,True,,4011120191633717556,,,,False,False,,,,834.7,,LOS ANGELES,LAUREN,YOUNG,,"YOUNG, LAUREN",,CA,4606 GAINSBOROUGH AVE,,,90027.0,https://docquery.fec.gov/cgi-bin/fecimg/?201901119143805481,1289284,48,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4011120191633718183,S,F57.5223,FEMINIST MAJORITY
547,N,NO CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C90010646,,,,,,,,,,G2018,GENERAL,583.33,2018-10-31 00:00:00,PAYROLL,1304108,,,,,,2019-01-11,F5,,201901119143805440,,,True,,4011120191633717556,,,,False,False,,,,734.7,,HENDERSON,ANASTASIA,MACARAEG,,"MACARAEG, ANASTASIA",,NV,6530 ANNIE OAKLEY DRIVE #622,,,89014.0,https://docquery.fec.gov/cgi-bin/fecimg/?201901119143805440,1289284,48,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4011120191633718060,S,F57.5221,FEMINIST MAJORITY
548,N,NO CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00341396,,C00341396,,,,,,,2018-10-30,G2018,,58.28,2018-10-30 00:00:00,TEXT MESSAGES,1329815,TOM,MATZZIE,,,,2019-05-07,F3X,F3X-24,201905079149644014,2018-12-06,"MATZZIE, TOM",False,24.0,4050720191647413461,,,,False,True,,,,33462.05,,SAN FRANCISCO,,,,"TWILIO, INC.",,CA,548 MARKET STREET,,,94104.0,https://docquery.fec.gov/cgi-bin/fecimg/?201905079149644014,1297779,30G,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4050820191647430873,S,SE.29478,MOVEON.ORG POLITICAL ACTION
549,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C00620971,,,,,,,,,2018-11-02,G2018,,1081.12,2018-10-29 00:00:00,ACTUAL COST FOR CANVASSING SERVICES FROM 11/2-11/6 AS DISCLOSED ON 11/3 24-HR REPORT,1364518,GAIL,STOLTZ,,,,2019-11-21,F3X,F3X-24,201911219166074571,2019-11-21,"STOLTZ, GAIL",False,24.0,4112320191680027016,,,,False,True,,,,2393.08,,WASHINGTON,,,,FOR OUR FUTURE ACTION FUND,,DC,1411 K ST NW,STE 900,,200053425.0,https://docquery.fec.gov/cgi-bin/fecimg/?201911219166074571,1341568,30G,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112320191680032146,S,VSG8M9Z0XD5,FOR OUR FUTURE
550,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C00620971,,,,,,,,,2018-10-23,G2018,,878.77,2018-10-29 00:00:00,ACTUAL COST FOR CANVASSING SERVICES FROM 10/23-11/1 AS DISCLOSED ON 10/24 24-HR REPORT,1364518,GAIL,STOLTZ,,,,2019-11-21,F3X,F3X-24,201911219166074554,2019-11-21,"STOLTZ, GAIL",False,24.0,4112320191680027016,,,,False,True,,,,2393.08,,WASHINGTON,,,,FOR OUR FUTURE ACTION FUND,,DC,1411 K ST NW,STE 900,,200053425.0,https://docquery.fec.gov/cgi-bin/fecimg/?201911219166074554,1341568,30G,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112320191680032047,S,VSG8M9YYNV2,FOR OUR FUTURE
551,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90018425,,,,,,,,,,G2018,GENERAL,53.55,2018-10-29 00:00:00,NEWSPAPER ADVERTISEMENTS,1287427,,,,,,2018-10-30,F5,,201810319133567540,,,True,,4103120181608293745,,,,False,True,,,,7840.85,,LAS VEGAS,,,,KOREAN LAS VEGAS TIMES,,NV,PO BOX 80125,,,89180.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810319133567540,1287427,24,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4103120181608293944,S,F57.000010,ONE APIA NEVADA PAC
552,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C90014101,,,,,,,,,,G2018,GENERAL,800.0,2018-10-29 00:00:00,NEWSPAPER ADVERTISEMENT,1305257,,,,,,2019-01-17,F5,,201901179143853893,,,False,,4011720191636881412,,,,False,True,,,,6506.0,,LAS VEGAS,,,,LAS VEGAS CHINESE NEWS,,NV,4215 SPRINT MT. RD,,,89102.0,https://docquery.fec.gov/cgi-bin/fecimg/?201901179143853893,1305257,YE,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4021620191640372257,S,F57.4145,IMMIGRANT'S LIST CIVIC ACTION INC
553,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,001,Administrative/Salary/Overhead Expenses ,C90017880,,,,,,,,,,G2018,GENERAL,161.33,2018-10-28 00:00:00,CANVASSING SERVICES,1286502,,,,,,2018-10-29,F5,,201810299133552912,,,True,,4103020181601286824,,,,False,True,,,,3225.15,,WASHINGTON,,,,UFCW INT'L UNION WORKING FAMILIES ADVOCACY PROJECT,,DC,1775 K ST NW,,,200061502.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810299133552912,1286502,24,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4103020181601286957,S,VTDBCAATG06,WORKING PEOPLE RISING
554,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-28,G2018,,774.05,2018-10-28 00:00:00,PAYROLL,1286133,HARRY,PASCAL,,,,2018-10-28,F24,F24-24,201810289133550982,2018-10-28,"PASCAL, HARRY",True,24.0,4102920181601006936,,,,False,True,,,,76369.42,,LAS VEGAS,CHRISTOPHER,MASTELLONE,,"MASTELLONE, CHRISTOPHER",,NV,9975 PEACE WAY,UNIT 1085,,891478258.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810289133550982,1286133,24,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4102920181601015123,S,VQZ6GAGWR59,PROGRESSIVE TURNOUT PROJECT
555,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-28,G2018,,712.19,2018-10-28 00:00:00,PAYROLL TAXES,1286133,HARRY,PASCAL,,,,2018-10-28,F24,F24-24,201810289133550974,2018-10-28,"PASCAL, HARRY",True,24.0,4102920181601006936,,,,False,True,,,,76369.42,,ROCHESTER,,,,PAYCHEX,,NY,911 PANORAMA TRL S,,,146252311.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810289133550974,1286133,24,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4102920181601015093,S,VQZ6GAGWRA8,PROGRESSIVE TURNOUT PROJECT
556,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-28,G2018,,977.45,2018-10-28 00:00:00,PAYROLL,1286133,HARRY,PASCAL,,,,2018-10-28,F24,F24-24,201810289133550963,2018-10-28,"PASCAL, HARRY",True,24.0,4102920181601006936,,,,False,True,,,,76369.42,,LAS VEGAS,KATHRYN,ROUGHTON,,"ROUGHTON, KATHRYN",,NV,4512 LILLIPUT LN,,,891025792.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810289133550963,1286133,24,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4102920181601015047,S,VQZ6GAGWR67,PROGRESSIVE TURNOUT PROJECT
557,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-28,G2018,,839.68,2018-10-28 00:00:00,PAYROLL,1286133,HARRY,PASCAL,,,,2018-10-28,F24,F24-24,201810289133550962,2018-10-28,"PASCAL, HARRY",True,24.0,4102920181601006936,,,,False,True,,,,76369.42,,LAS VEGAS,KEITH,BETHA,,"BETHA, KEITH",,NV,4299 SIRIUS AVE,,,891027661.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810289133550962,1286133,24,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4102920181601015043,S,VQZ6GAGWR17,PROGRESSIVE TURNOUT PROJECT
558,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-28,G2018,,282.6,2018-10-28 00:00:00,PAYROLL,1286133,HARRY,PASCAL,,,,2018-10-28,F24,F24-24,201810289133550940,2018-10-28,"PASCAL, HARRY",True,24.0,4102920181601006936,,,,False,True,,,,76369.42,,LAS VEGAS,CARROLL,HOOKS,,"HOOKS, CARROLL",,NV,819 HOLLANDSWORTH AVE,,,891233196.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810289133550940,1286133,24,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4102920181601014957,S,VQZ6GAGWR25,PROGRESSIVE TURNOUT PROJECT
559,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-28,G2018,,964.4,2018-10-28 00:00:00,PAYROLL,1286133,HARRY,PASCAL,,,,2018-10-28,F24,F24-24,201810289133550932,2018-10-28,"PASCAL, HARRY",True,24.0,4102920181601006936,,,,False,True,,,,76369.42,,LAS VEGAS,GRACIELA,VILLA,,"VILLA, GRACIELA",,NV,3633 ALLIANCE ST,,,891296821.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810289133550932,1286133,24,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4102920181601014923,S,VQZ6GAGWR74,PROGRESSIVE TURNOUT PROJECT
560,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-28,G2018,,873.0,2018-10-28 00:00:00,PAYROLL,1286133,HARRY,PASCAL,,,,2018-10-28,F24,F24-24,201810289133550921,2018-10-28,"PASCAL, HARRY",True,24.0,4102920181601006936,,,,False,True,,,,76369.42,,LAS VEGAS,LESLIE,MARLOW,,"MARLOW, LESLIE",,NV,2662 RED ROCK ST,APT 202,,891465615.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810289133550921,1286133,24,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4102920181601014881,S,VQZ6GAGWR33,PROGRESSIVE TURNOUT PROJECT
561,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-28,G2018,,650.0,2018-10-28 00:00:00,PAYROLL,1286133,HARRY,PASCAL,,,,2018-10-28,F24,F24-24,201810289133550915,2018-10-28,"PASCAL, HARRY",True,24.0,4102920181601006936,,,,False,True,,,,76369.42,,LAS VEGAS,CHANVILLA,WALKER,,"WALKER, CHANVILLA",,NV,8178 NEW ROCK CT,,,891134667.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810289133550915,1286133,24,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4102920181601014857,S,VQZ6GAGWR82,PROGRESSIVE TURNOUT PROJECT
562,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-28,G2018,,1045.98,2018-10-28 00:00:00,PAYROLL,1286133,HARRY,PASCAL,,,,2018-10-28,F24,F24-24,201810289133550902,2018-10-28,"PASCAL, HARRY",True,24.0,4102920181601006936,,,,False,True,,,,76369.42,,N LAS VEGAS,SARAI,MARTINEZ,,"MARTINEZ, SARAI",,NV,5032 HIGH CREEK DR,,,890312333.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810289133550902,1286133,24,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4102920181601014803,S,VQZ6GAGWR41,PROGRESSIVE TURNOUT PROJECT
563,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-28,G2018,,734.5,2018-10-28 00:00:00,PAYROLL,1286133,HARRY,PASCAL,,,,2018-10-28,F24,F24-24,201810289133550895,2018-10-28,"PASCAL, HARRY",True,24.0,4102920181601006936,,,,False,True,,,,76369.42,,LAS VEGAS,RYAN,YATES,,"YATES, RYAN",,NV,2900 OLIVE ST,APT 11,,891044459.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810289133550895,1286133,24,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4102920181601014775,S,VQZ6GAGWR90,PROGRESSIVE TURNOUT PROJECT
564,N,NO CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,001,Administrative/Salary/Overhead Expenses ,C90017880,,,,,,,,,,G2018,GENERAL,161.33,2018-10-28 00:00:00,CANVASSING SERVICES,1335803,,,,,,2019-06-26,F5,,201906269150353016,,,False,,4062620191658555023,,,,False,True,,,,9084.85,,WASHINGTON,,,,UFCW INT'L UNION WORKING FAMILIES ADVOCACY PROJECT,,DC,1775 K ST NW,,,200061502.0,https://docquery.fec.gov/cgi-bin/fecimg/?201906269150353016,1312632,YE,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4062720191658939288,S,VTDBCAATG06,WORKING PEOPLE RISING
